TIMESTAMP,vibration,sensor
2024-09-30 05:57:47.926085,low,V1
2024-09-30 05:57:48.926085,moderate,V1
2024-09-30 05:57:49.926085,low,V1
2024-09-30 05:57:50.926085,moderate,V1
2024-09-30 05:57:51.926085,low,V1
2024-09-30 05:57:52.926085,high,V1
2024-09-30 05:57:53.926085,moderate,V1
2024-09-30 05:57:54.926085,moderate,V1
2024-09-30 05:57:55.926085,high,V1
2024-09-30 05:57:56.926085,moderate,V1
2024-09-30 05:57:57.926085,low,V1
2024-09-30 05:57:58.926085,moderate,V1
2024-09-30 05:57:59.926085,moderate,V1
2024-09-30 05:58:00.926085,moderate,V1
2024-09-30 05:58:01.926085,high,V1
2024-09-30 05:58:02.926085,low,V1
2024-09-30 05:58:03.926085,moderate,V1
2024-09-30 05:58:04.926085,high,V1
2024-09-30 05:58:05.926085,high,V1
2024-09-30 05:58:06.926085,moderate,V1
2024-09-30 05:58:07.926085,low,V1
2024-09-30 05:58:08.926085,moderate,V1
2024-09-30 05:58:09.926085,high,V1
2024-09-30 05:58:10.926085,high,V1
2024-09-30 05:58:11.926085,moderate,V1
2024-09-30 05:58:12.926085,moderate,V1
2024-09-30 05:58:13.926085,moderate,V1
2024-09-30 05:58:14.926085,high,V1
2024-09-30 05:58:15.926085,moderate,V1
2024-09-30 05:58:16.926085,low,V1
2024-09-30 05:58:17.926085,high,V1
2024-09-30 05:58:18.926085,low,V1
2024-09-30 05:58:19.926085,moderate,V1
2024-09-30 05:58:20.926085,low,V1
2024-09-30 05:58:21.926085,high,V1
2024-09-30 05:58:22.926085,moderate,V1
2024-09-30 05:58:23.926085,moderate,V1
2024-09-30 05:58:24.926085,low,V1
2024-09-30 05:58:25.926085,moderate,V1
2024-09-30 05:58:26.926085,moderate,V1
2024-09-30 05:58:27.926085,low,V1
2024-09-30 05:58:28.926085,high,V1
2024-09-30 05:58:29.926085,moderate,V1
2024-09-30 05:58:30.926085,moderate,V1
2024-09-30 05:58:31.926085,low,V1
2024-09-30 05:58:32.926085,moderate,V1
2024-09-30 05:58:33.926085,moderate,V1
2024-09-30 05:58:34.926085,high,V1
2024-09-30 05:58:35.926085,moderate,V1
2024-09-30 05:58:36.926085,moderate,V1
2024-09-30 05:58:37.926085,low,V1
2024-09-30 05:58:38.926085,moderate,V1
2024-09-30 05:58:39.926085,low,V1
2024-09-30 05:58:40.926085,moderate,V1
2024-09-30 05:58:41.926085,moderate,V1
2024-09-30 05:58:42.926085,high,V1
2024-09-30 05:58:43.926085,low,V1
2024-09-30 05:58:44.926085,moderate,V1
2024-09-30 05:58:45.926085,high,V1
2024-09-30 05:58:46.926085,moderate,V1
2024-09-30 05:58:47.926085,low,V1
2024-09-30 05:58:48.926085,high,V1
2024-09-30 05:58:49.926085,high,V1
2024-09-30 05:58:50.926085,moderate,V1
2024-09-30 05:58:51.926085,low,V1
2024-09-30 05:58:52.926085,low,V1
2024-09-30 05:58:53.926085,low,V1
2024-09-30 05:58:54.926085,moderate,V1
2024-09-30 05:58:55.926085,moderate,V1
2024-09-30 05:58:56.926085,low,V1
2024-09-30 05:58:57.926085,low,V1
2024-09-30 05:58:58.926085,high,V1
2024-09-30 05:58:59.926085,moderate,V1
2024-09-30 05:59:00.926085,moderate,V1
2024-09-30 05:59:01.926085,high,V1
2024-09-30 05:59:02.926085,low,V1
2024-09-30 05:59:03.926085,moderate,V1
2024-09-30 05:59:04.926085,moderate,V1
2024-09-30 05:59:05.926085,low,V1
2024-09-30 05:59:06.926085,moderate,V1
2024-09-30 05:59:07.926085,low,V1
2024-09-30 05:59:08.926085,moderate,V1
2024-09-30 05:59:09.926085,moderate,V1
2024-09-30 05:59:10.926085,moderate,V1
2024-09-30 05:59:11.926085,high,V1
2024-09-30 05:59:12.926085,moderate,V1
2024-09-30 05:59:13.926085,moderate,V1
2024-09-30 05:59:14.926085,moderate,V1
2024-09-30 05:59:15.926085,moderate,V1
2024-09-30 05:59:16.926085,moderate,V1
2024-09-30 05:59:17.926085,low,V1
2024-09-30 05:59:18.926085,high,V1
2024-09-30 05:59:19.926085,moderate,V1
2024-09-30 05:59:20.926085,moderate,V1
2024-09-30 05:59:21.926085,moderate,V1
2024-09-30 05:59:22.926085,moderate,V1
2024-09-30 05:59:23.926085,moderate,V1
2024-09-30 05:59:24.926085,moderate,V1
2024-09-30 05:59:25.926085,high,V1
2024-09-30 05:59:26.926085,moderate,V1
2024-09-30 05:59:27.926085,moderate,V1
2024-09-30 05:59:28.926085,low,V1
2024-09-30 05:59:29.926085,moderate,V1
2024-09-30 05:59:30.926085,high,V1
2024-09-30 05:59:31.926085,moderate,V1
2024-09-30 05:59:32.926085,moderate,V1
2024-09-30 05:59:33.926085,moderate,V1
2024-09-30 05:59:34.926085,moderate,V1
2024-09-30 05:59:35.926085,high,V1
2024-09-30 05:59:36.926085,high,V1
2024-09-30 05:59:37.926085,low,V1
2024-09-30 05:59:38.926085,moderate,V1
2024-09-30 05:59:39.926085,moderate,V1
2024-09-30 05:59:40.926085,low,V1
2024-09-30 05:59:41.926085,moderate,V1
2024-09-30 05:59:42.926085,high,V1
2024-09-30 05:59:43.926085,low,V1
2024-09-30 05:59:44.926085,moderate,V1
2024-09-30 05:59:45.926085,high,V1
2024-09-30 05:59:46.926085,high,V1
2024-09-30 05:59:47.926085,high,V1
2024-09-30 05:59:48.926085,low,V1
2024-09-30 05:59:49.926085,moderate,V1
2024-09-30 05:59:50.926085,low,V1
2024-09-30 05:59:51.926085,moderate,V1
2024-09-30 05:59:52.926085,moderate,V1
2024-09-30 05:59:53.926085,high,V1
2024-09-30 05:59:54.926085,low,V1
2024-09-30 05:59:55.926085,low,V1
2024-09-30 05:59:56.926085,high,V1
2024-09-30 05:59:57.926085,moderate,V1
2024-09-30 05:59:58.926085,high,V1
2024-09-30 05:59:59.926085,high,V1
2024-09-30 06:00:00.926085,moderate,V1
2024-09-30 06:00:01.926085,moderate,V1
2024-09-30 06:00:02.926085,moderate,V1
2024-09-30 06:00:03.926085,moderate,V1
2024-09-30 06:00:04.926085,moderate,V1
2024-09-30 06:00:05.926085,low,V1
2024-09-30 06:00:06.926085,low,V1
2024-09-30 06:00:07.926085,moderate,V1
2024-09-30 06:00:08.926085,low,V1
2024-09-30 06:00:09.926085,low,V1
2024-09-30 06:00:10.926085,low,V1
2024-09-30 06:00:11.926085,high,V1
2024-09-30 06:00:12.926085,low,V1
2024-09-30 06:00:13.926085,moderate,V1
2024-09-30 06:00:14.926085,low,V1
2024-09-30 06:00:15.926085,high,V1
2024-09-30 06:00:16.926085,low,V1
2024-09-30 06:00:17.926085,high,V1
2024-09-30 06:00:18.926085,high,V1
2024-09-30 06:00:19.926085,low,V1
2024-09-30 06:00:20.926085,low,V1
2024-09-30 06:00:21.926085,high,V1
2024-09-30 06:00:22.926085,low,V1
2024-09-30 06:00:23.926085,low,V1
2024-09-30 06:00:24.926085,low,V1
2024-09-30 06:00:25.926085,low,V1
2024-09-30 06:00:26.926085,moderate,V1
2024-09-30 06:00:27.926085,high,V1
2024-09-30 06:00:28.926085,low,V1
2024-09-30 06:00:29.926085,moderate,V1
2024-09-30 06:00:30.926085,moderate,V1
2024-09-30 06:00:31.926085,moderate,V1
2024-09-30 06:00:32.926085,moderate,V1
2024-09-30 06:00:33.926085,moderate,V1
2024-09-30 06:00:34.926085,low,V1
2024-09-30 06:00:35.926085,low,V1
2024-09-30 06:00:36.926085,moderate,V1
2024-09-30 06:00:37.926085,moderate,V1
2024-09-30 06:00:38.926085,moderate,V1
2024-09-30 06:00:39.926085,high,V1
2024-09-30 06:00:40.926085,low,V1
2024-09-30 06:00:41.926085,high,V1
2024-09-30 06:00:42.926085,low,V1
2024-09-30 06:00:43.926085,high,V1
2024-09-30 06:00:44.926085,high,V1
2024-09-30 06:00:45.926085,low,V1
2024-09-30 06:00:46.926085,low,V1
2024-09-30 06:00:47.926085,moderate,V1
2024-09-30 06:00:48.926085,low,V1
2024-09-30 06:00:49.926085,moderate,V1
2024-09-30 06:00:50.926085,low,V1
2024-09-30 06:00:51.926085,low,V1
2024-09-30 06:00:52.926085,moderate,V1
2024-09-30 06:00:53.926085,moderate,V1
2024-09-30 06:00:54.926085,moderate,V1
2024-09-30 06:00:55.926085,moderate,V1
2024-09-30 06:00:56.926085,low,V1
2024-09-30 06:00:57.926085,moderate,V1
2024-09-30 06:00:58.926085,moderate,V1
2024-09-30 06:00:59.926085,moderate,V1
2024-09-30 06:01:00.926085,moderate,V1
2024-09-30 06:01:01.926085,moderate,V1
2024-09-30 06:01:02.926085,high,V1
2024-09-30 06:01:03.926085,moderate,V1
2024-09-30 06:01:04.926085,moderate,V1
2024-09-30 06:01:05.926085,high,V1
2024-09-30 06:01:06.926085,moderate,V1
2024-09-30 06:01:07.926085,high,V1
2024-09-30 06:01:08.926085,low,V1
2024-09-30 06:01:09.926085,moderate,V1
2024-09-30 06:01:10.926085,moderate,V1
2024-09-30 06:01:11.926085,moderate,V1
2024-09-30 06:01:12.926085,moderate,V1
2024-09-30 06:01:13.926085,high,V1
2024-09-30 06:01:14.926085,moderate,V1
2024-09-30 06:01:15.926085,moderate,V1
2024-09-30 06:01:16.926085,moderate,V1
2024-09-30 06:01:17.926085,moderate,V1
2024-09-30 06:01:18.926085,high,V1
2024-09-30 06:01:19.926085,low,V1
2024-09-30 06:01:20.926085,low,V1
2024-09-30 06:01:21.926085,low,V1
2024-09-30 06:01:22.926085,moderate,V1
2024-09-30 06:01:23.926085,low,V1
2024-09-30 06:01:24.926085,low,V1
2024-09-30 06:01:25.926085,low,V1
2024-09-30 06:01:26.926085,low,V1
2024-09-30 06:01:27.926085,low,V1
2024-09-30 06:01:28.926085,low,V1
2024-09-30 06:01:29.926085,moderate,V1
2024-09-30 06:01:30.926085,moderate,V1
2024-09-30 06:01:31.926085,moderate,V1
2024-09-30 06:01:32.926085,moderate,V1
2024-09-30 06:01:33.926085,low,V1
2024-09-30 06:01:34.926085,moderate,V1
2024-09-30 06:01:35.926085,moderate,V1
2024-09-30 06:01:36.926085,moderate,V1
2024-09-30 06:01:37.926085,moderate,V1
2024-09-30 06:01:38.926085,moderate,V1
2024-09-30 06:01:39.926085,moderate,V1
2024-09-30 06:01:40.926085,high,V1
2024-09-30 06:01:41.926085,low,V1
2024-09-30 06:01:42.926085,low,V1
2024-09-30 06:01:43.926085,moderate,V1
2024-09-30 06:01:44.926085,moderate,V1
2024-09-30 06:01:45.926085,high,V1
2024-09-30 06:01:46.926085,moderate,V1
2024-09-30 06:01:47.926085,moderate,V1
2024-09-30 06:01:48.926085,low,V1
2024-09-30 06:01:49.926085,moderate,V1
2024-09-30 06:01:50.926085,moderate,V1
2024-09-30 06:01:51.926085,moderate,V1
2024-09-30 06:01:52.926085,moderate,V1
2024-09-30 06:01:53.926085,moderate,V1
2024-09-30 06:01:54.926085,high,V1
2024-09-30 06:01:55.926085,low,V1
2024-09-30 06:01:56.926085,low,V1
2024-09-30 06:01:57.926085,moderate,V1
2024-09-30 06:01:58.926085,low,V1
2024-09-30 06:01:59.926085,low,V1
2024-09-30 06:02:00.926085,moderate,V1
2024-09-30 06:02:01.926085,moderate,V1
2024-09-30 06:02:02.926085,low,V1
2024-09-30 06:02:03.926085,moderate,V1
2024-09-30 06:02:04.926085,high,V1
2024-09-30 06:02:05.926085,moderate,V1
2024-09-30 06:02:06.926085,low,V1
2024-09-30 06:02:07.926085,moderate,V1
2024-09-30 06:02:08.926085,low,V1
2024-09-30 06:02:09.926085,high,V1
2024-09-30 06:02:10.926085,low,V1
2024-09-30 06:02:11.926085,high,V1
2024-09-30 06:02:12.926085,moderate,V1
2024-09-30 06:02:13.926085,low,V1
2024-09-30 06:02:14.926085,high,V1
2024-09-30 06:02:15.926085,low,V1
2024-09-30 06:02:16.926085,low,V1
2024-09-30 06:02:17.926085,high,V1
2024-09-30 06:02:18.926085,low,V1
2024-09-30 06:02:19.926085,low,V1
2024-09-30 06:02:20.926085,moderate,V1
2024-09-30 06:02:21.926085,low,V1
2024-09-30 06:02:22.926085,moderate,V1
2024-09-30 06:02:23.926085,low,V1
2024-09-30 06:02:24.926085,low,V1
2024-09-30 06:02:25.926085,low,V1
2024-09-30 06:02:26.926085,low,V1
2024-09-30 06:02:27.926085,low,V1
2024-09-30 06:02:28.926085,high,V1
2024-09-30 06:02:29.926085,high,V1
2024-09-30 06:02:30.926085,low,V1
2024-09-30 06:02:31.926085,moderate,V1
2024-09-30 06:02:32.926085,moderate,V1
2024-09-30 06:02:33.926085,high,V1
2024-09-30 06:02:34.926085,low,V1
2024-09-30 06:02:35.926085,high,V1
2024-09-30 06:02:36.926085,high,V1
2024-09-30 06:02:37.926085,moderate,V1
2024-09-30 06:02:38.926085,high,V1
2024-09-30 06:02:39.926085,high,V1
2024-09-30 06:02:40.926085,high,V1
2024-09-30 06:02:41.926085,moderate,V1
2024-09-30 06:02:42.926085,moderate,V1
2024-09-30 06:02:43.926085,moderate,V1
2024-09-30 06:02:44.926085,low,V1
2024-09-30 06:02:45.926085,high,V1
2024-09-30 06:02:46.926085,low,V1
2024-09-30 06:02:47.926085,moderate,V1
2024-09-30 06:02:48.926085,high,V1
2024-09-30 06:02:49.926085,moderate,V1
2024-09-30 06:02:50.926085,moderate,V1
2024-09-30 06:02:51.926085,high,V1
2024-09-30 06:02:52.926085,moderate,V1
2024-09-30 06:02:53.926085,moderate,V1
2024-09-30 06:02:54.926085,low,V1
2024-09-30 06:02:55.926085,moderate,V1
2024-09-30 06:02:56.926085,moderate,V1
2024-09-30 06:02:57.926085,moderate,V1
2024-09-30 06:02:58.926085,moderate,V1
2024-09-30 06:02:59.926085,moderate,V1
2024-09-30 06:03:00.926085,low,V1
2024-09-30 06:03:01.926085,high,V1
2024-09-30 06:03:02.926085,moderate,V1
2024-09-30 06:03:03.926085,high,V1
2024-09-30 06:03:04.926085,low,V1
2024-09-30 06:03:05.926085,low,V1
2024-09-30 06:03:06.926085,moderate,V1
2024-09-30 06:03:07.926085,high,V1
2024-09-30 06:03:08.926085,low,V1
2024-09-30 06:03:09.926085,high,V1
2024-09-30 06:03:10.926085,high,V1
2024-09-30 06:03:11.926085,moderate,V1
2024-09-30 06:03:12.926085,high,V1
2024-09-30 06:03:13.926085,moderate,V1
2024-09-30 06:03:14.926085,moderate,V1
2024-09-30 06:03:15.926085,moderate,V1
2024-09-30 06:03:16.926085,moderate,V1
2024-09-30 06:03:17.926085,high,V1
2024-09-30 06:03:18.926085,moderate,V1
2024-09-30 06:03:19.926085,low,V1
2024-09-30 06:03:20.926085,high,V1
2024-09-30 06:03:21.926085,high,V1
2024-09-30 06:03:22.926085,moderate,V1
2024-09-30 06:03:23.926085,moderate,V1
2024-09-30 06:03:24.926085,moderate,V1
2024-09-30 06:03:25.926085,moderate,V1
2024-09-30 06:03:26.926085,moderate,V1
2024-09-30 06:03:27.926085,moderate,V1
2024-09-30 06:03:28.926085,high,V1
2024-09-30 06:03:29.926085,moderate,V1
2024-09-30 06:03:30.926085,moderate,V1
2024-09-30 06:03:31.926085,moderate,V1
2024-09-30 06:03:32.926085,high,V1
2024-09-30 06:03:33.926085,moderate,V1
2024-09-30 06:03:34.926085,moderate,V1
2024-09-30 06:03:35.926085,moderate,V1
2024-09-30 06:03:36.926085,moderate,V1
2024-09-30 06:03:37.926085,high,V1
2024-09-30 06:03:38.926085,moderate,V1
2024-09-30 06:03:39.926085,high,V1
2024-09-30 06:03:40.926085,high,V1
2024-09-30 06:03:41.926085,low,V1
2024-09-30 06:03:42.926085,low,V1
2024-09-30 06:03:43.926085,high,V1
2024-09-30 06:03:44.926085,high,V1
2024-09-30 06:03:45.926085,low,V1
2024-09-30 06:03:46.926085,moderate,V1
2024-09-30 06:03:47.926085,moderate,V1
2024-09-30 06:03:48.926085,low,V1
2024-09-30 06:03:49.926085,low,V1
2024-09-30 06:03:50.926085,moderate,V1
2024-09-30 06:03:51.926085,low,V1
2024-09-30 06:03:52.926085,moderate,V1
2024-09-30 06:03:53.926085,moderate,V1
2024-09-30 06:03:54.926085,moderate,V1
2024-09-30 06:03:55.926085,low,V1
2024-09-30 06:03:56.926085,high,V1
2024-09-30 06:03:57.926085,high,V1
2024-09-30 06:03:58.926085,high,V1
2024-09-30 06:03:59.926085,high,V1
2024-09-30 06:04:00.926085,moderate,V1
2024-09-30 06:04:01.926085,high,V1
2024-09-30 06:04:02.926085,low,V1
2024-09-30 06:04:03.926085,moderate,V1
2024-09-30 06:04:04.926085,moderate,V1
2024-09-30 06:04:05.926085,moderate,V1
2024-09-30 06:04:06.926085,moderate,V1
2024-09-30 06:04:07.926085,moderate,V1
2024-09-30 06:04:08.926085,moderate,V1
2024-09-30 06:04:09.926085,moderate,V1
2024-09-30 06:04:10.926085,moderate,V1
2024-09-30 06:04:11.926085,moderate,V1
2024-09-30 06:04:12.926085,low,V1
2024-09-30 06:04:13.926085,low,V1
2024-09-30 06:04:14.926085,high,V1
2024-09-30 06:04:15.926085,low,V1
2024-09-30 06:04:16.926085,low,V1
2024-09-30 06:04:17.926085,high,V1
2024-09-30 06:04:18.926085,moderate,V1
2024-09-30 06:04:19.926085,low,V1
2024-09-30 06:04:20.926085,moderate,V1
2024-09-30 06:04:21.926085,high,V1
2024-09-30 06:04:22.926085,moderate,V1
2024-09-30 06:04:23.926085,moderate,V1
2024-09-30 06:04:24.926085,high,V1
2024-09-30 06:04:25.926085,moderate,V1
2024-09-30 06:04:26.926085,moderate,V1
2024-09-30 06:04:27.926085,moderate,V1
2024-09-30 06:04:28.926085,low,V1
2024-09-30 06:04:29.926085,low,V1
2024-09-30 06:04:30.926085,low,V1
2024-09-30 06:04:31.926085,moderate,V1
2024-09-30 06:04:32.926085,moderate,V1
2024-09-30 06:04:33.926085,high,V1
2024-09-30 06:04:34.926085,moderate,V1
2024-09-30 06:04:35.926085,moderate,V1
2024-09-30 06:04:36.926085,moderate,V1
2024-09-30 06:04:37.926085,moderate,V1
2024-09-30 06:04:38.926085,low,V1
2024-09-30 06:04:39.926085,low,V1
2024-09-30 06:04:40.926085,moderate,V1
2024-09-30 06:04:41.926085,moderate,V1
2024-09-30 06:04:42.926085,low,V1
2024-09-30 06:04:43.926085,moderate,V1
2024-09-30 06:04:44.926085,high,V1
2024-09-30 06:04:45.926085,moderate,V1
2024-09-30 06:04:46.926085,moderate,V1
2024-09-30 06:04:47.926085,moderate,V1
2024-09-30 06:04:48.926085,low,V1
2024-09-30 06:04:49.926085,low,V1
2024-09-30 06:04:50.926085,high,V1
2024-09-30 06:04:51.926085,moderate,V1
2024-09-30 06:04:52.926085,moderate,V1
2024-09-30 06:04:53.926085,moderate,V1
2024-09-30 06:04:54.926085,moderate,V1
2024-09-30 06:04:55.926085,low,V1
2024-09-30 06:04:56.926085,moderate,V1
2024-09-30 06:04:57.926085,high,V1
2024-09-30 06:04:58.926085,moderate,V1
2024-09-30 06:04:59.926085,low,V1
2024-09-30 06:05:00.926085,high,V1
2024-09-30 06:05:01.926085,low,V1
2024-09-30 06:05:02.926085,moderate,V1
2024-09-30 06:05:03.926085,low,V1
2024-09-30 06:05:04.926085,moderate,V1
2024-09-30 06:05:05.926085,moderate,V1
2024-09-30 06:05:06.926085,moderate,V1
2024-09-30 06:05:07.926085,high,V1
2024-09-30 06:05:08.926085,low,V1
2024-09-30 06:05:09.926085,high,V1
2024-09-30 06:05:10.926085,moderate,V1
2024-09-30 06:05:11.926085,moderate,V1
2024-09-30 06:05:12.926085,high,V1
2024-09-30 06:05:13.926085,low,V1
2024-09-30 06:05:14.926085,low,V1
2024-09-30 06:05:15.926085,moderate,V1
2024-09-30 06:05:16.926085,moderate,V1
2024-09-30 06:05:17.926085,moderate,V1
2024-09-30 06:05:18.926085,moderate,V1
2024-09-30 06:05:19.926085,high,V1
2024-09-30 06:05:20.926085,moderate,V1
2024-09-30 06:05:21.926085,high,V1
2024-09-30 06:05:22.926085,low,V1
2024-09-30 06:05:23.926085,high,V1
2024-09-30 06:05:24.926085,high,V1
2024-09-30 06:05:25.926085,moderate,V1
2024-09-30 06:05:26.926085,low,V1
2024-09-30 06:05:27.926085,high,V1
2024-09-30 06:05:28.926085,low,V1
2024-09-30 06:05:29.926085,high,V1
2024-09-30 06:05:30.926085,moderate,V1
2024-09-30 06:05:31.926085,high,V1
2024-09-30 06:05:32.926085,high,V1
2024-09-30 06:05:33.926085,high,V1
2024-09-30 06:05:34.926085,moderate,V1
2024-09-30 06:05:35.926085,moderate,V1
2024-09-30 06:05:36.926085,moderate,V1
2024-09-30 06:05:37.926085,moderate,V1
2024-09-30 06:05:38.926085,high,V1
2024-09-30 06:05:39.926085,high,V1
2024-09-30 06:05:40.926085,high,V1
2024-09-30 06:05:41.926085,low,V1
2024-09-30 06:05:42.926085,moderate,V1
2024-09-30 06:05:43.926085,moderate,V1
2024-09-30 06:05:44.926085,moderate,V1
2024-09-30 06:05:45.926085,moderate,V1
2024-09-30 06:05:46.926085,low,V1
2024-09-30 06:05:47.926085,low,V1
2024-09-30 06:05:48.926085,moderate,V1
2024-09-30 06:05:49.926085,moderate,V1
2024-09-30 06:05:50.926085,high,V1
2024-09-30 06:05:51.926085,moderate,V1
2024-09-30 06:05:52.926085,moderate,V1
2024-09-30 06:05:53.926085,moderate,V1
2024-09-30 06:05:54.926085,moderate,V1
2024-09-30 06:05:55.926085,low,V1
2024-09-30 06:05:56.926085,high,V1
2024-09-30 06:05:57.926085,low,V1
2024-09-30 06:05:58.926085,moderate,V1
2024-09-30 06:05:59.926085,low,V1
2024-09-30 06:06:00.926085,moderate,V1
2024-09-30 06:06:01.926085,moderate,V1
2024-09-30 06:06:02.926085,high,V1
2024-09-30 06:06:03.926085,moderate,V1
2024-09-30 06:06:04.926085,moderate,V1
2024-09-30 06:06:05.926085,moderate,V1
2024-09-30 06:06:06.926085,moderate,V1
2024-09-30 06:06:07.926085,high,V1
2024-09-30 06:06:08.926085,high,V1
2024-09-30 06:06:09.926085,moderate,V1
2024-09-30 06:06:10.926085,high,V1
2024-09-30 06:06:11.926085,moderate,V1
2024-09-30 06:06:12.926085,low,V1
2024-09-30 06:06:13.926085,moderate,V1
2024-09-30 06:06:14.926085,moderate,V1
2024-09-30 06:06:15.926085,moderate,V1
2024-09-30 06:06:16.926085,low,V1
2024-09-30 06:06:17.926085,low,V1
2024-09-30 06:06:18.926085,moderate,V1
2024-09-30 06:06:19.926085,moderate,V1
2024-09-30 06:06:20.926085,high,V1
2024-09-30 06:06:21.926085,moderate,V1
2024-09-30 06:06:22.926085,low,V1
2024-09-30 06:06:23.926085,moderate,V1
2024-09-30 06:06:24.926085,high,V1
2024-09-30 06:06:25.926085,low,V1
2024-09-30 06:06:26.926085,high,V1
2024-09-30 06:06:27.926085,moderate,V1
2024-09-30 06:06:28.926085,moderate,V1
2024-09-30 06:06:29.926085,low,V1
2024-09-30 06:06:30.926085,moderate,V1
2024-09-30 06:06:31.926085,low,V1
2024-09-30 06:06:32.926085,moderate,V1
2024-09-30 06:06:33.926085,low,V1
2024-09-30 06:06:34.926085,low,V1
2024-09-30 06:06:35.926085,high,V1
2024-09-30 06:06:36.926085,moderate,V1
2024-09-30 06:06:37.926085,low,V1
2024-09-30 06:06:38.926085,moderate,V1
2024-09-30 06:06:39.926085,moderate,V1
2024-09-30 06:06:40.926085,moderate,V1
2024-09-30 06:06:41.926085,low,V1
2024-09-30 06:06:42.926085,moderate,V1
2024-09-30 06:06:43.926085,moderate,V1
2024-09-30 06:06:44.926085,high,V1
2024-09-30 06:06:45.926085,moderate,V1
2024-09-30 06:06:46.926085,low,V1
2024-09-30 06:06:47.926085,low,V1
2024-09-30 06:06:48.926085,moderate,V1
2024-09-30 06:06:49.926085,moderate,V1
2024-09-30 06:06:50.926085,high,V1
2024-09-30 06:06:51.926085,moderate,V1
2024-09-30 06:06:52.926085,moderate,V1
2024-09-30 06:06:53.926085,moderate,V1
2024-09-30 06:06:54.926085,high,V1
2024-09-30 06:06:55.926085,low,V1
2024-09-30 06:06:56.926085,low,V1
2024-09-30 06:06:57.926085,moderate,V1
2024-09-30 06:06:58.926085,moderate,V1
2024-09-30 06:06:59.926085,moderate,V1
2024-09-30 06:07:00.926085,moderate,V1
2024-09-30 06:07:01.926085,moderate,V1
2024-09-30 06:07:02.926085,moderate,V1
2024-09-30 06:07:03.926085,low,V1
2024-09-30 06:07:04.926085,moderate,V1
2024-09-30 06:07:05.926085,moderate,V1
2024-09-30 06:07:06.926085,high,V1
2024-09-30 06:07:07.926085,low,V1
2024-09-30 06:07:08.926085,moderate,V1
2024-09-30 06:07:09.926085,high,V1
2024-09-30 06:07:10.926085,high,V1
2024-09-30 06:07:11.926085,moderate,V1
2024-09-30 06:07:12.926085,moderate,V1
2024-09-30 06:07:13.926085,moderate,V1
2024-09-30 06:07:14.926085,high,V1
2024-09-30 06:07:15.926085,moderate,V1
2024-09-30 06:07:16.926085,moderate,V1
2024-09-30 06:07:17.926085,low,V1
2024-09-30 06:07:18.926085,moderate,V1
2024-09-30 06:07:19.926085,moderate,V1
2024-09-30 06:07:20.926085,moderate,V1
2024-09-30 06:07:21.926085,high,V1
2024-09-30 06:07:22.926085,low,V1
2024-09-30 06:07:23.926085,moderate,V1
2024-09-30 06:07:24.926085,moderate,V1
2024-09-30 06:07:25.926085,moderate,V1
2024-09-30 06:07:26.926085,moderate,V1
2024-09-30 06:07:27.926085,moderate,V1
2024-09-30 06:07:28.926085,low,V1
2024-09-30 06:07:29.926085,moderate,V1
2024-09-30 06:07:30.926085,low,V1
2024-09-30 06:07:31.926085,low,V1
2024-09-30 06:07:32.926085,moderate,V1
2024-09-30 06:07:33.926085,moderate,V1
2024-09-30 06:07:34.926085,moderate,V1
2024-09-30 06:07:35.926085,moderate,V1
2024-09-30 06:07:36.926085,moderate,V1
2024-09-30 06:07:37.926085,moderate,V1
2024-09-30 06:07:38.926085,moderate,V1
2024-09-30 06:07:39.926085,moderate,V1
2024-09-30 06:07:40.926085,moderate,V1
2024-09-30 06:07:41.926085,low,V1
2024-09-30 06:07:42.926085,high,V1
2024-09-30 06:07:43.926085,low,V1
2024-09-30 06:07:44.926085,moderate,V1
2024-09-30 06:07:45.926085,moderate,V1
2024-09-30 06:07:46.926085,moderate,V1
2024-09-30 06:07:47.926085,moderate,V1
2024-09-30 06:07:48.926085,high,V1
2024-09-30 06:07:49.926085,moderate,V1
2024-09-30 06:07:50.926085,moderate,V1
2024-09-30 06:07:51.926085,moderate,V1
2024-09-30 06:07:52.926085,low,V1
2024-09-30 06:07:53.926085,high,V1
2024-09-30 06:07:54.926085,high,V1
2024-09-30 06:07:55.926085,low,V1
2024-09-30 06:07:56.926085,moderate,V1
2024-09-30 06:07:57.926085,moderate,V1
2024-09-30 06:07:58.926085,moderate,V1
2024-09-30 06:07:59.926085,low,V1
2024-09-30 06:08:00.926085,high,V1
2024-09-30 06:08:01.926085,moderate,V1
2024-09-30 06:08:02.926085,moderate,V1
2024-09-30 06:08:03.926085,moderate,V1
2024-09-30 06:08:04.926085,low,V1
2024-09-30 06:08:05.926085,moderate,V1
2024-09-30 06:08:06.926085,moderate,V1
2024-09-30 06:08:07.926085,high,V1
2024-09-30 06:08:08.926085,low,V1
2024-09-30 06:08:09.926085,moderate,V1
2024-09-30 06:08:10.926085,low,V1
2024-09-30 06:08:11.926085,moderate,V1
2024-09-30 06:08:12.926085,low,V1
2024-09-30 06:08:13.926085,low,V1
2024-09-30 06:08:14.926085,moderate,V1
2024-09-30 06:08:15.926085,low,V1
2024-09-30 06:08:16.926085,moderate,V1
2024-09-30 06:08:17.926085,moderate,V1
2024-09-30 06:08:18.926085,low,V1
2024-09-30 06:08:19.926085,high,V1
2024-09-30 06:08:20.926085,moderate,V1
